date,entry_time,entry_price,exit_time,exit_price,signal,gross_pnl,transaction_cost,net_pnl,cum_pnl,running_max,drawdown
2020-06-22,2020-06-22 09:30:00,10369.85,2020-06-22 15:15:00,10317.55,1,-52.30000000000109,0.0627600000000013,-52.362760000001096,1069.7442199999514,2936.0618599999625,-1866.3176400000111
2020-06-23,2020-06-23 09:40:00,10337.75,2020-06-23 15:15:00,10469.35,-1,-131.60000000000036,0.15792000000000042,-131.75792000000035,937.986299999951,2936.0618599999625,-1998.0755600000116
2020-06-24,2020-06-24 09:35:00,10536.55,2020-06-24 15:15:00,10302.25,1,-234.29999999999927,0.2811599999999991,-234.58115999999927,703.4051399999518,2936.0618599999625,-2232.656720000011
2020-06-25,2020-06-25 12:40:00,10227.2,2020-06-25 15:15:00,10284.6,-1,-57.399999999999636,0.06887999999999955,-57.468879999999636,645.9362599999521,2936.0618599999625,-2290.1256000000103
2020-06-26,2020-06-26 10:05:00,10398.0,2020-06-26 15:15:00,10379.3,1,-18.700000000000728,0.022440000000000872,-18.722440000000727,627.2138199999514,2936.0618599999625,-2308.848040000011
2020-06-29,2020-06-29 15:10:00,10326.3,2020-06-29 15:15:00,10326.05,1,-0.25,0.0003,-0.2503,626.9635199999514,2936.0618599999625,-2309.0983400000114
2020-06-30,2020-06-30 09:30:00,10392.85,2020-06-30 15:15:00,10301.85,1,-91.0,0.10919999999999999,-91.1092,535.8543199999514,2936.0618599999625,-2400.2075400000112
2020-07-01,2020-07-01 09:30:00,10344.8,2020-07-01 15:15:00,10436.4,1,91.60000000000036,0.10992000000000042,91.49008000000036,627.3443999999517,2936.0618599999625,-2308.7174600000108
2020-07-02,2020-07-02 09:35:00,10529.4,2020-07-02 15:15:00,10546.55,1,17.149999999999636,0.02057999999999956,17.129419999999637,644.4738199999514,2936.0618599999625,-2291.588040000011
2020-07-03,2020-07-03 09:30:00,10591.45,2020-07-03 15:15:00,10606.75,-1,-15.299999999999272,0.018359999999999124,-15.318359999999272,629.1554599999521,2936.0618599999625,-2306.9064000000103
2020-07-07,2020-07-07 09:30:00,10767.75,2020-07-07 15:15:00,10797.3,-1,-29.549999999999272,0.035459999999999124,-29.585459999999273,599.5699999999529,2936.0618599999625,-2336.4918600000096
2020-07-08,2020-07-08 09:30:00,10842.5,2020-07-08 15:15:00,10708.85,1,-133.64999999999964,0.16037999999999955,-133.81037999999964,465.7596199999532,2936.0618599999625,-2470.302240000009
2020-07-10,2020-07-10 09:30:00,10795.2,2020-07-10 15:15:00,10761.1,1,-34.100000000000364,0.040920000000000435,-34.140920000000364,431.6186999999528,2936.0618599999625,-2504.44316000001
2020-07-13,2020-07-13 09:30:00,10880.3,2020-07-13 15:15:00,10796.5,1,-83.79999999999927,0.10055999999999912,-83.90055999999927,347.71813999995356,2936.0618599999625,-2588.343720000009
2020-07-14,2020-07-14 09:40:00,10706.0,2020-07-14 15:15:00,10610.3,-1,95.70000000000073,0.11484000000000086,95.58516000000073,443.3032999999543,2936.0618599999625,-2492.7585600000084
2020-07-15,2020-07-15 09:30:00,10738.05,2020-07-15 15:15:00,10600.2,1,-137.84999999999854,0.16541999999999824,-138.01541999999856,305.28787999995575,2936.0618599999625,-2630.7739800000068
2020-07-17,2020-07-17 09:30:00,10809.65,2020-07-17 15:15:00,10900.9,1,91.25,0.10949999999999999,91.1405,396.4283799999557,2936.0618599999625,-2539.633480000007
2020-07-20,2020-07-20 09:45:00,11014.95,2020-07-20 15:15:00,11032.2,1,17.25,0.0207,17.2293,413.65767999995575,2936.0618599999625,-2522.404180000007
2020-07-21,2020-07-21 09:30:00,11160.3,2020-07-21 15:15:00,11164.7,1,4.400000000001455,0.005280000000001746,4.3947200000014535,418.0523999999572,2936.0618599999625,-2518.009460000005
2020-07-22,2020-07-22 10:25:00,11161.8,2020-07-22 15:15:00,11133.9,1,-27.899999999999636,0.03347999999999956,-27.933479999999637,390.11891999995754,2936.0618599999625,-2545.942940000005
2020-07-23,2020-07-23 09:40:00,11172.85,2020-07-23 15:15:00,11213.1,1,40.25,0.048299999999999996,40.2017,430.32061999995756,2936.0618599999625,-2505.741240000005
2020-07-24,2020-07-24 09:55:00,11165.8,2020-07-24 15:15:00,11202.8,1,37.0,0.044399999999999995,36.9556,467.27621999995756,2936.0618599999625,-2468.785640000005
2020-07-27,2020-07-27 09:30:00,11134.4,2020-07-27 15:15:00,11127.5,-1,6.899999999999636,0.008279999999999562,6.891719999999637,474.1679399999572,2936.0618599999625,-2461.8939200000054
2020-07-28,2020-07-28 09:30:00,11212.5,2020-07-28 15:15:00,11301.9,1,89.39999999999964,0.10727999999999956,89.29271999999963,563.4606599999568,2936.0618599999625,-2372.6012000000055
2020-07-29,2020-07-29 09:30:00,11314.15,2020-07-29 15:15:00,11206.35,-1,107.79999999999927,0.12935999999999911,107.67063999999927,671.131299999956,2936.0618599999625,-2264.9305600000066
2020-07-30,2020-07-30 10:10:00,11278.3,2020-07-30 15:15:00,11107.9,1,-170.39999999999964,0.20447999999999955,-170.60447999999963,500.5268199999564,2936.0618599999625,-2435.535040000006
2020-07-31,2020-07-31 09:40:00,11130.55,2020-07-31 15:15:00,11070.15,1,-60.399999999999636,0.07247999999999956,-60.472479999999635,440.05433999995677,2936.0618599999625,-2496.0075200000056
2020-08-03,2020-08-03 09:45:00,10979.6,2020-08-03 15:15:00,10892.65,-1,86.95000000000073,0.10434000000000086,86.84566000000072,526.8999999999575,2936.0618599999625,-2409.161860000005
2020-08-04,2020-08-04 09:30:00,10914.2,2020-08-04 15:15:00,11096.4,-1,-182.1999999999989,0.21863999999999867,-182.4186399999989,344.48135999995856,2936.0618599999625,-2591.580500000004
2020-08-05,2020-08-05 11:15:00,11178.9,2020-08-05 15:15:00,11103.9,-1,75.0,0.09,74.91,419.3913599999586,2936.0618599999625,-2516.670500000004
2020-08-10,2020-08-10 09:40:00,11320.55,2020-08-10 15:15:00,11268.35,1,-52.19999999999891,0.06263999999999868,-52.26263999999891,367.1287199999597,2936.0618599999625,-2568.933140000003
2020-08-11,2020-08-11 09:30:00,11368.7,2020-08-11 15:15:00,11323.2,1,-45.5,0.054599999999999996,-45.5546,321.5741199999597,2936.0618599999625,-2614.4877400000028
2020-08-12,2020-08-12 09:35:00,11270.7,2020-08-12 15:15:00,11310.05,1,39.349999999998545,0.04721999999999825,39.30277999999855,360.87689999995825,2936.0618599999625,-2575.184960000004
2020-08-13,2020-08-13 09:40:00,11356.25,2020-08-13 15:15:00,11297.65,1,-58.600000000000364,0.07032000000000042,-58.670320000000366,302.2065799999579,2936.0618599999625,-2633.8552800000048
2020-08-14,2020-08-14 09:30:00,11356.7,2020-08-14 15:15:00,11178.0,1,-178.70000000000073,0.21444000000000085,-178.91444000000072,123.29213999995719,2936.0618599999625,-2812.7697200000052
2020-08-17,2020-08-17 10:30:00,11224.15,2020-08-17 15:15:00,11241.7,1,17.55000000000109,0.021060000000001307,17.52894000000109,140.82107999995827,2936.0618599999625,-2795.240780000004
2020-08-18,2020-08-18 09:35:00,11317.85,2020-08-18 15:15:00,11383.5,1,65.64999999999964,0.07877999999999956,65.57121999999964,206.3922999999579,2936.0618599999625,-2729.669560000005
2020-08-19,2020-08-19 09:30:00,11448.5,2020-08-19 15:15:00,11403.9,1,-44.600000000000364,0.053520000000000435,-44.65352000000036,161.73877999995756,2936.0618599999625,-2774.323080000005
2020-08-20,2020-08-20 09:35:00,11335.75,2020-08-20 15:15:00,11310.4,1,-25.350000000000364,0.030420000000000433,-25.380420000000363,136.3583599999572,2936.0618599999625,-2799.703500000005
2020-08-21,2020-08-21 09:50:00,11401.75,2020-08-21 15:15:00,11369.05,-1,32.70000000000073,0.03924000000000087,32.66076000000073,169.01911999995792,2936.0618599999625,-2767.0427400000044
2020-08-24,2020-08-24 09:30:00,11427.2,2020-08-24 15:15:00,11467.3,-1,-40.099999999998545,0.04811999999999825,-40.14811999999854,128.8709999999594,2936.0618599999625,-2807.1908600000033
2020-08-25,2020-08-25 09:30:00,11521.2,2020-08-25 15:15:00,11470.0,1,-51.20000000000073,0.06144000000000087,-51.261440000000725,77.60955999995866,2936.0618599999625,-2858.452300000004
2020-08-26,2020-08-26 09:40:00,11495.25,2020-08-26 15:15:00,11551.25,-1,-56.0,0.0672,-56.0672,21.542359999958663,2936.0618599999625,-2914.519500000004
2020-08-27,2020-08-27 09:35:00,11591.05,2020-08-27 15:15:00,11555.6,-1,35.44999999999891,0.04253999999999869,35.40745999999891,56.949819999957576,2936.0618599999625,-2879.112040000005
2020-08-28,2020-08-28 09:35:00,11633.6,2020-08-28 15:15:00,11643.7,1,10.100000000000364,0.012120000000000436,10.087880000000363,67.03769999995794,2936.0618599999625,-2869.0241600000045
2020-08-31,2020-08-31 10:15:00,11729.2,2020-08-31 15:15:00,11402.4,-1,326.8000000000011,0.3921600000000013,326.4078400000011,393.445539999959,2936.0618599999625,-2542.6163200000037
2020-09-01,2020-09-01 09:30:00,11496.65,2020-09-01 15:15:00,11477.4,1,-19.25,0.0231,-19.2731,374.172439999959,2936.0618599999625,-2561.8894200000036
2020-09-02,2020-09-02 09:30:00,11500.7,2020-09-02 15:15:00,11529.8,1,29.099999999998545,0.03491999999999825,29.065079999998545,403.23751999995756,2936.0618599999625,-2532.824340000005
2020-09-03,2020-09-03 11:30:00,11527.6,2020-09-03 15:15:00,11525.5,-1,2.100000000000364,0.0025200000000004364,2.0974800000003633,405.3349999999579,2936.0618599999625,-2530.7268600000048
2020-09-04,2020-09-04 14:40:00,11334.9,2020-09-04 15:15:00,11343.25,-1,-8.350000000000364,0.010020000000000437,-8.360020000000365,396.97497999995755,2936.0618599999625,-2539.086880000005
2020-09-07,2020-09-07 09:30:00,11310.35,2020-09-07 15:15:00,11356.55,-1,-46.19999999999891,0.055439999999998685,-46.255439999998906,350.71953999995867,2936.0618599999625,-2585.342320000004
2020-09-08,2020-09-08 14:50:00,11342.6,2020-09-08 15:15:00,11325.4,-1,17.200000000000728,0.020640000000000873,17.179360000000727,367.8988999999594,2936.0618599999625,-2568.1629600000033
2020-09-09,2020-09-09 14:40:00,11271.65,2020-09-09 15:15:00,11280.75,1,9.100000000000364,0.010920000000000436,9.089080000000363,376.98797999995975,2936.0618599999625,-2559.0738800000026
2020-09-10,2020-09-10 09:45:00,11345.95,2020-09-10 15:15:00,11452.55,-1,-106.59999999999854,0.12791999999999823,-106.72791999999855,270.2600599999612,2936.0618599999625,-2665.801800000001
2020-09-14,2020-09-14 09:30:00,11543.35,2020-09-14 15:15:00,11446.5,-1,96.85000000000036,0.11622000000000042,96.73378000000037,366.99383999996155,2936.0618599999625,-2569.068020000001
2020-09-15,2020-09-15 09:30:00,11500.0,2020-09-15 15:15:00,11520.8,1,20.799999999999272,0.024959999999999125,20.775039999999272,387.7688799999608,2936.0618599999625,-2548.2929800000015
2020-09-17,2020-09-17 09:30:00,11566.1,2020-09-17 15:15:00,11522.85,1,-43.25,0.051899999999999995,-43.3019,344.4669799999608,2936.0618599999625,-2591.5948800000015
2020-09-18,2020-09-18 10:35:00,11549.8,2020-09-18 15:15:00,11508.4,-1,41.399999999999636,0.04967999999999956,41.350319999999634,385.8172999999604,2936.0618599999625,-2550.244560000002
2020-09-21,2020-09-21 09:40:00,11500.45,2020-09-21 15:15:00,11265.5,-1,234.95000000000073,0.28194000000000086,234.66806000000074,620.4853599999611,2936.0618599999625,-2315.5765000000015
2020-09-22,2020-09-22 09:30:00,11137.3,2020-09-22 15:15:00,11161.5,-1,-24.200000000000728,0.02904000000000087,-24.22904000000073,596.2563199999604,2936.0618599999625,-2339.805540000002
2020-09-24,2020-09-24 09:30:00,10989.5,2020-09-24 15:15:00,10800.45,1,-189.04999999999927,0.22685999999999912,-189.27685999999926,406.97945999996114,2936.0618599999625,-2529.082400000001
2020-09-25,2020-09-25 10:05:00,10877.7,2020-09-25 15:15:00,11056.15,-1,-178.4499999999989,0.21413999999999866,-178.6641399999989,228.31531999996224,2936.0618599999625,-2707.74654
2020-09-29,2020-09-29 09:30:00,11261.25,2020-09-29 15:15:00,11228.6,-1,32.649999999999636,0.03917999999999956,32.610819999999634,260.9261399999619,2936.0618599999625,-2675.1357200000007
2020-09-30,2020-09-30 09:40:00,11207.65,2020-09-30 15:15:00,11247.65,-1,-40.0,0.047999999999999994,-40.048,220.8781399999619,2936.0618599999625,-2715.1837200000004
2020-10-01,2020-10-01 10:00:00,11392.0,2020-10-01 15:15:00,11426.85,1,34.850000000000364,0.04182000000000043,34.80818000000036,255.68631999996225,2936.0618599999625,-2680.3755400000005
2020-10-05,2020-10-05 12:55:00,11494.8,2020-10-05 15:15:00,11501.5,-1,-6.700000000000728,0.008040000000000873,-6.708040000000729,248.97827999996153,2936.0618599999625,-2687.083580000001
2020-10-06,2020-10-06 09:40:00,11593.1,2020-10-06 15:15:00,11663.15,1,70.04999999999927,0.08405999999999912,69.96593999999928,318.9442199999608,2936.0618599999625,-2617.1176400000018
2020-10-08,2020-10-08 09:40:00,11876.05,2020-10-08 15:15:00,11835.15,1,-40.899999999999636,0.04907999999999956,-40.94907999999963,277.99513999996117,2936.0618599999625,-2658.066720000001
2020-10-09,2020-10-09 09:30:00,11840.95,2020-10-09 15:15:00,11911.6,-1,-70.64999999999964,0.08477999999999955,-70.73477999999963,207.26035999996154,2936.0618599999625,-2728.801500000001
2020-10-12,2020-10-12 09:30:00,11985.3,2020-10-12 15:15:00,11928.95,-1,56.349999999998545,0.06761999999999825,56.28237999999855,263.5427399999601,2936.0618599999625,-2672.5191200000027
2020-10-13,2020-10-13 09:30:00,11942.45,2020-10-13 15:15:00,11939.5,1,-2.9500000000007276,0.0035400000000008727,-2.9535400000007286,260.58919999995936,2936.0618599999625,-2675.472660000003
2020-10-14,2020-10-14 14:20:00,11912.5,2020-10-14 15:15:00,11966.7,1,54.20000000000073,0.06504000000000086,54.134960000000724,314.7241599999601,2936.0618599999625,-2621.3377000000023
2020-10-15,2020-10-15 09:30:00,11911.75,2020-10-15 15:15:00,11665.75,-1,246.0,0.29519999999999996,245.7048,560.4289599999601,2936.0618599999625,-2375.6329000000023
2020-10-16,2020-10-16 09:45:00,11709.5,2020-10-16 15:15:00,11764.55,-1,-55.04999999999927,0.06605999999999912,-55.11605999999927,505.3128999999608,2936.0618599999625,-2430.7489600000017
2020-10-19,2020-10-19 09:45:00,11861.05,2020-10-19 15:15:00,11877.8,1,16.75,0.0201,16.7299,522.0427999999608,2936.0618599999625,-2414.0190600000014
2020-10-20,2020-10-20 09:30:00,11915.2,2020-10-20 15:15:00,11900.5,1,-14.700000000000728,0.01764000000000087,-14.717640000000728,507.3251599999601,2936.0618599999625,-2428.736700000002
2020-10-21,2020-10-21 09:30:00,12004.2,2020-10-21 15:15:00,11950.75,1,-53.45000000000073,0.06414000000000086,-53.51414000000073,453.81101999995934,2936.0618599999625,-2482.2508400000033
2020-10-22,2020-10-22 09:30:00,11867.6,2020-10-22 15:15:00,11896.7,-1,-29.100000000000364,0.03492000000000044,-29.134920000000363,424.676099999959,2936.0618599999625,-2511.3857600000038
2020-10-23,2020-10-23 09:30:00,11959.7,2020-10-23 15:15:00,11930.85,1,-28.850000000000364,0.034620000000000435,-28.884620000000364,395.7914799999586,2936.0618599999625,-2540.270380000004
2020-10-26,2020-10-26 11:05:00,11894.75,2020-10-26 15:15:00,11770.05,-1,124.70000000000073,0.14964000000000086,124.55036000000072,520.3418399999593,2936.0618599999625,-2415.7200200000034
2020-10-29,2020-10-29 09:35:00,11664.3,2020-10-29 15:15:00,11679.0,1,14.700000000000728,0.01764000000000087,14.682360000000727,535.02419999996,2936.0618599999625,-2401.0376600000027
2020-10-30,2020-10-30 09:30:00,11733.9,2020-10-30 15:15:00,11648.7,1,-85.19999999999891,0.10223999999999868,-85.3022399999989,449.72195999996114,2936.0618599999625,-2486.3399000000013
2020-11-02,2020-11-02 09:45:00,11574.0,2020-11-02 15:15:00,11656.95,-1,-82.95000000000073,0.09954000000000086,-83.04954000000073,366.6724199999604,2936.0618599999625,-2569.389440000002
2020-11-03,2020-11-03 10:00:00,11764.6,2020-11-03 15:15:00,11815.4,-1,-50.79999999999927,0.06095999999999912,-50.860959999999274,315.81145999996113,2936.0618599999625,-2620.2504000000013
2020-11-04,2020-11-04 09:30:00,11890.9,2020-11-04 15:15:00,11910.55,1,19.649999999999636,0.02357999999999956,19.626419999999637,335.4378799999608,2936.0618599999625,-2600.6239800000017
2020-11-05,2020-11-05 09:30:00,12053.75,2020-11-05 15:15:00,12122.25,1,68.5,0.0822,68.4178,403.8556799999608,2936.0618599999625,-2532.206180000002
2020-11-06,2020-11-06 09:40:00,12173.7,2020-11-06 15:15:00,12265.25,1,91.54999999999927,0.10985999999999911,91.44013999999927,495.29581999996003,2936.0618599999625,-2440.7660400000022
2020-11-09,2020-11-09 09:45:00,12449.25,2020-11-09 15:15:00,12465.65,1,16.399999999999636,0.019679999999999562,16.380319999999635,511.6761399999597,2936.0618599999625,-2424.385720000003
2020-11-10,2020-11-10 09:40:00,12522.55,2020-11-10 15:15:00,12625.3,1,102.75,0.12329999999999999,102.6267,614.3028399999597,2936.0618599999625,-2321.7590200000027
2020-11-11,2020-11-11 09:40:00,12762.6,2020-11-11 15:15:00,12746.75,1,-15.850000000000364,0.019020000000000436,-15.869020000000365,598.4338199999594,2936.0618599999625,-2337.6280400000032
2020-11-12,2020-11-12 09:35:00,12692.85,2020-11-12 15:15:00,12692.85,-1,0.0,0.0,0.0,598.4338199999594,2936.0618599999625,-2337.6280400000032
2020-11-17,2020-11-17 09:50:00,12869.8,2020-11-17 15:15:00,12875.5,1,5.700000000000728,0.006840000000000872,5.693160000000726,604.1269799999601,2936.0618599999625,-2331.9348800000025
2020-11-18,2020-11-18 09:35:00,12856.1,2020-11-18 15:15:00,12943.1,-1,-87.0,0.10439999999999999,-87.1044,517.02257999996,2936.0618599999625,-2419.0392800000027
2020-11-19,2020-11-19 09:30:00,12909.75,2020-11-19 15:15:00,12771.3,1,-138.45000000000073,0.16614000000000087,-138.61614000000074,378.4064399999593,2936.0618599999625,-2557.6554200000032
2020-11-20,2020-11-20 10:40:00,12792.35,2020-11-20 15:15:00,12866.35,-1,-74.0,0.08879999999999999,-74.0888,304.3176399999593,2936.0618599999625,-2631.744220000003
2020-11-23,2020-11-23 09:35:00,12900.25,2020-11-23 15:15:00,12933.8,-1,-33.54999999999927,0.04025999999999912,-33.59025999999927,270.72737999996,2936.0618599999625,-2665.3344800000023
2020-11-24,2020-11-24 09:35:00,13031.05,2020-11-24 15:15:00,13050.8,1,19.75,0.0237,19.7263,290.45367999996,2936.0618599999625,-2645.6081800000024
2020-11-26,2020-11-26 09:30:00,12897.1,2020-11-26 15:15:00,12988.35,1,91.25,0.10949999999999999,91.1405,381.59417999996003,2936.0618599999625,-2554.4676800000025
2020-11-27,2020-11-27 09:40:00,12970.25,2020-11-27 15:15:00,12979.4,-1,-9.149999999999636,0.010979999999999563,-9.160979999999636,372.4331999999604,2936.0618599999625,-2563.628660000002
2020-12-01,2020-12-01 09:30:00,13015.45,2020-12-01 15:15:00,13107.15,1,91.69999999999891,0.11003999999999868,91.58995999999891,464.02315999995926,2936.0618599999625,-2472.0387000000032
2020-12-02,2020-12-02 09:30:00,13094.75,2020-12-02 15:15:00,13121.2,-1,-26.450000000000728,0.03174000000000087,-26.481740000000727,437.5414199999585,2936.0618599999625,-2498.520440000004
2020-12-03,2020-12-03 09:35:00,13151.3,2020-12-03 15:15:00,13138.45,-1,12.849999999998545,0.015419999999998253,12.834579999998546,450.37599999995706,2936.0618599999625,-2485.6858600000055
2020-12-04,2020-12-04 09:30:00,13203.4,2020-12-04 15:15:00,13256.6,1,53.20000000000073,0.06384000000000087,53.13616000000073,503.5121599999578,2936.0618599999625,-2432.5497000000046
2020-12-08,2020-12-08 11:00:00,13377.9,2020-12-08 15:15:00,13388.5,-1,-10.600000000000364,0.012720000000000436,-10.612720000000364,492.89943999995745,2936.0618599999625,-2443.162420000005
2020-12-09,2020-12-09 10:05:00,13464.3,2020-12-09 15:15:00,13532.7,-1,-68.40000000000146,0.08208000000000173,-68.48208000000146,424.417359999956,2936.0618599999625,-2511.6445000000067
2020-12-10,2020-12-10 09:30:00,13449.45,2020-12-10 15:15:00,13471.25,-1,-21.799999999999272,0.026159999999999125,-21.826159999999273,402.5911999999567,2936.0618599999625,-2533.470660000006
2020-12-11,2020-12-11 11:35:00,13534.4,2020-12-11 15:15:00,13518.05,-1,16.350000000000364,0.019620000000000436,16.330380000000364,418.9215799999571,2936.0618599999625,-2517.1402800000055
2020-12-14,2020-12-14 09:30:00,13566.2,2020-12-14 15:15:00,13562.25,-1,3.9500000000007276,0.004740000000000873,3.9452600000007267,422.8668399999578,2936.0618599999625,-2513.1950200000047
2020-12-15,2020-12-15 12:50:00,13528.0,2020-12-15 15:15:00,13571.75,1,43.75,0.0525,43.6975,466.5643399999578,2936.0618599999625,-2469.497520000005
2020-12-16,2020-12-16 10:05:00,13627.7,2020-12-16 15:15:00,13685.35,-1,-57.649999999999636,0.06917999999999956,-57.71917999999964,408.8451599999581,2936.0618599999625,-2527.2167000000045
2020-12-18,2020-12-18 14:10:00,13752.2,2020-12-18 15:15:00,13761.75,1,9.549999999999272,0.011459999999999125,9.538539999999273,418.3836999999574,2936.0618599999625,-2517.678160000005
2020-12-21,2020-12-21 09:30:00,13710.5,2020-12-21 15:15:00,13338.9,1,-371.60000000000036,0.44592000000000037,-372.04592000000036,46.337779999957036,2936.0618599999625,-2889.7240800000054
2020-12-22,2020-12-22 09:35:00,13239.9,2020-12-22 15:15:00,13470.0,-1,-230.10000000000036,0.2761200000000004,-230.37612000000036,-184.03834000004332,2936.0618599999625,-3120.1002000000058
2020-12-23,2020-12-23 09:30:00,13456.7,2020-12-23 15:15:00,13605.2,-1,-148.5,0.1782,-148.6782,-332.7165400000433,2936.0618599999625,-3268.7784000000056
2020-12-24,2020-12-24 09:35:00,13710.15,2020-12-24 15:15:00,13749.75,1,39.600000000000364,0.04752000000000043,39.552480000000365,-293.164060000043,2936.0618599999625,-3229.2259200000053
2020-12-28,2020-12-28 12:45:00,13863.1,2020-12-28 15:15:00,13871.8,1,8.699999999998909,0.01043999999999869,8.68955999999891,-284.4745000000441,2936.0618599999625,-3220.5363600000064
2020-12-29,2020-12-29 09:40:00,13956.45,2020-12-29 15:15:00,13932.0,1,-24.450000000000728,0.02934000000000087,-24.47934000000073,-308.9538400000448,2936.0618599999625,-3245.015700000007
2020-12-30,2020-12-30 09:30:00,13925.2,2020-12-30 15:15:00,13985.7,1,60.5,0.0726,60.4274,-248.5264400000448,2936.0618599999625,-3184.588300000007
2020-12-31,2020-12-31 12:00:00,13976.65,2020-12-31 15:15:00,13985.95,-1,-9.300000000001091,0.01116000000000131,-9.311160000001093,-257.8376000000459,2936.0618599999625,-3193.8994600000083
2021-01-01,2021-01-01 09:30:00,14020.1,2021-01-01 15:15:00,14016.15,1,-3.9500000000007276,0.004740000000000873,-3.9547400000007285,-261.79234000004664,2936.0618599999625,-3197.8542000000093
2021-01-04,2021-01-04 13:50:00,14108.7,2021-01-04 15:15:00,14127.4,1,18.69999999999891,0.022439999999998687,18.67755999999891,-243.11478000004772,2936.0618599999625,-3179.17664000001
2021-01-05,2021-01-05 09:35:00,14088.45,2021-01-05 15:15:00,14207.65,-1,-119.19999999999891,0.14303999999999867,-119.34303999999891,-362.45782000004664,2936.0618599999625,-3298.519680000009
2021-01-06,2021-01-06 09:30:00,14190.5,2021-01-06 15:15:00,14148.25,-1,42.25,0.050699999999999995,42.1993,-320.25852000004664,2936.0618599999625,-3256.320380000009
2021-01-07,2021-01-07 09:30:00,14217.0,2021-01-07 15:15:00,14136.55,-1,80.45000000000073,0.09654000000000086,80.35346000000072,-239.90506000004592,2936.0618599999625,-3175.9669200000085
2021-01-08,2021-01-08 09:30:00,14251.95,2021-01-08 15:15:00,14357.45,1,105.5,0.1266,105.3734,-134.53166000004592,2936.0618599999625,-3070.5935200000085
2021-01-11,2021-01-11 09:30:00,14452.7,2021-01-11 15:15:00,14487.15,1,34.44999999999891,0.04133999999999868,34.40865999999891,-100.123000000047,2936.0618599999625,-3036.1848600000094
2021-01-12,2021-01-12 09:35:00,14491.5,2021-01-12 15:15:00,14569.9,1,78.39999999999964,0.09407999999999955,78.30591999999963,-21.81708000004737,2936.0618599999625,-2957.87894000001
2021-01-13,2021-01-13 10:15:00,14615.75,2021-01-13 15:15:00,14575.45,-1,40.29999999999927,0.048359999999999126,40.25163999999927,18.4345599999519,2936.0618599999625,-2917.6273000000106
2021-01-14,2021-01-14 09:30:00,14521.05,2021-01-14 15:15:00,14587.75,-1,-66.70000000000073,0.08004000000000086,-66.78004000000072,-48.34548000004882,2936.0618599999625,-2984.407340000011
2021-01-15,2021-01-15 09:30:00,14550.05,2021-01-15 15:15:00,14432.3,-1,117.75,0.14129999999999998,117.6087,69.26321999995118,2936.0618599999625,-2866.7986400000113
2021-01-18,2021-01-18 09:30:00,14340.2,2021-01-18 15:15:00,14287.0,-1,53.20000000000073,0.06384000000000087,53.13616000000073,122.3993799999519,2936.0618599999625,-2813.6624800000104
2021-01-19,2021-01-19 09:30:00,14392.45,2021-01-19 15:15:00,14527.3,-1,-134.84999999999854,0.16181999999999824,-135.01181999999855,-12.612440000046647,2936.0618599999625,-2948.674300000009
2021-01-20,2021-01-20 09:30:00,14552.8,2021-01-20 15:15:00,14643.05,-1,-90.25,0.1083,-90.3583,-102.97074000004665,2936.0618599999625,-3039.032600000009
2021-01-21,2021-01-21 11:00:00,14738.65,2021-01-21 15:15:00,14586.7,1,-151.9499999999989,0.18233999999999867,-152.13233999999892,-255.10308000004557,2936.0618599999625,-3191.164940000008
2021-01-22,2021-01-22 10:55:00,14536.1,2021-01-22 15:15:00,14362.95,-1,173.14999999999964,0.20777999999999955,172.94221999999965,-82.16086000004591,2936.0618599999625,-3018.2227200000084
2021-01-25,2021-01-25 09:35:00,14405.15,2021-01-25 15:15:00,14240.5,-1,164.64999999999964,0.19757999999999953,164.45241999999965,82.29155999995373,2936.0618599999625,-2853.770300000009
2021-01-28,2021-01-28 09:30:00,13861.35,2021-01-28 15:15:00,13823.25,1,-38.100000000000364,0.045720000000000434,-38.14572000000037,44.14583999995337,2936.0618599999625,-2891.916020000009
2021-01-29,2021-01-29 09:30:00,13878.65,2021-01-29 15:15:00,13626.0,-1,252.64999999999964,0.30317999999999956,252.34681999999964,296.492659999953,2936.0618599999625,-2639.5692000000095
2021-02-01,2021-02-01 09:30:00,13706.0,2021-02-01 15:15:00,14268.1,-1,-562.1000000000004,0.6745200000000003,-562.7745200000004,-266.2818600000474,2936.0618599999625,-3202.34372000001
2021-02-02,2021-02-02 09:30:00,14697.15,2021-02-02 15:15:00,14644.1,1,-53.04999999999927,0.06365999999999912,-53.11365999999927,-319.39552000004664,2936.0618599999625,-3255.457380000009
2021-02-03,2021-02-03 09:30:00,14696.85,2021-02-03 15:15:00,14793.55,1,96.69999999999891,0.11603999999999869,96.58395999999891,-222.81156000004773,2936.0618599999625,-3158.8734200000104
2021-02-04,2021-02-04 09:30:00,14727.75,2021-02-04 15:15:00,14885.5,-1,-157.75,0.1893,-157.9393,-380.75086000004774,2936.0618599999625,-3316.8127200000104
2021-02-05,2021-02-05 09:45:00,14955.55,2021-02-05 15:15:00,14919.65,-1,35.899999999999636,0.04307999999999956,35.85691999999964,-344.8939400000481,2936.0618599999625,-3280.9558000000106
2021-02-08,2021-02-08 09:45:00,15105.2,2021-02-08 15:15:00,15115.95,1,10.75,0.012899999999999998,10.7371,-334.1568400000481,2936.0618599999625,-3270.2187000000104
