date,entry_time,entry_price,exit_time,exit_price,signal,gross_pnl,net_pnl
2020-02-11,2020-02-11 09:30:00,12158.15,2020-02-11 15:15:00,12114.35,1,-43.8000,-43.8526
2020-02-12,2020-02-12 10:00:00,12214.65,2020-02-12 15:15:00,12194.45,1,-20.2000,-20.2242
2020-02-17,2020-02-17 12:20:00,12066.5,2020-02-17 15:15:00,12042.7,-1,23.8000,23.7714
2020-02-18,2020-02-18 15:10:00,12000.9,2020-02-18 15:15:00,12000.75,1,-0.1500,-0.1502
2020-02-19,2020-02-19 12:50:00,12115.35,2020-02-19 15:15:00,12123.5,1,8.1500,8.1402
2020-02-20,2020-02-20 11:15:00,12134.8,2020-02-20 15:15:00,12084.35,1,-50.4500,-50.5105
2020-02-24,2020-02-24 09:30:00,11951.2,2020-02-24 15:15:00,11831.45,1,-119.7500,-119.8937
2020-02-26,2020-02-26 13:15:00,11751.45,2020-02-26 15:15:00,11689,1,-62.4500,-62.5249
2020-02-27,2020-02-27 13:15:00,11625.5,2020-02-27 15:15:00,11640.05,1,14.5500,14.5325
2020-03-02,2020-03-02 14:40:00,11299.15,2020-03-02 15:15:00,11050.35,-1,248.8000,248.5014
2020-03-03,2020-03-03 09:30:00,11261,2020-03-03 15:15:00,11298.25,-1,-37.2500,-37.2947
2020-03-04,2020-03-04 09:40:00,11303.3,2020-03-04 15:15:00,11258.8,1,-44.5000,-44.5534
2020-03-05,2020-03-05 09:50:00,11265,2020-03-05 15:15:00,11261.95,-1,3.0500,3.0463
2020-03-06,2020-03-06 13:15:00,10986.55,2020-03-06 15:15:00,10995.15,1,8.6000,8.5897
2020-03-09,2020-03-09 09:30:00,10643.8,2020-03-09 15:15:00,10466.6,-1,177.2000,176.9874
2020-03-11,2020-03-11 13:00:00,10528.4,2020-03-11 15:15:00,10454.2,1,-74.2000,-74.2890
2020-03-13,2020-03-13 10:05:00,8542.8,2020-03-13 15:15:00,9971.85,-1,-1429.0500,-1430.7649
2020-03-16,2020-03-16 09:30:00,9341.15,2020-03-16 15:15:00,9175.1,-1,166.0500,165.8507
2020-03-17,2020-03-17 09:30:00,9186,2020-03-17 15:15:00,8929.4,1,-256.6000,-256.9079
2020-03-18,2020-03-18 09:30:00,8952.5,2020-03-18 15:15:00,8450.2,-1,502.3000,501.6972
2020-03-19,2020-03-19 09:35:00,7963.6,2020-03-19 15:15:00,8259.05,1,295.4500,295.0955
2020-03-20,2020-03-20 09:30:00,8202.5,2020-03-20 15:15:00,8740.95,-1,-538.4500,-539.0961
2020-03-23,2020-03-23 09:30:00,8038,2020-03-23 15:15:00,7608.25,-1,429.7500,429.2343
2020-03-24,2020-03-24 09:30:00,7693.75,2020-03-24 15:15:00,7830.75,-1,-137.0000,-137.1644
2020-03-25,2020-03-25 09:35:00,7810.55,2020-03-25 15:15:00,8300.85,-1,-490.3000,-490.8884
2020-03-26,2020-03-26 09:30:00,8488.4,2020-03-26 15:15:00,8622.2,1,133.8000,133.6394
2020-03-27,2020-03-27 09:30:00,9023.65,2020-03-27 15:15:00,8663.45,1,-360.2000,-360.6322
2020-03-30,2020-03-30 13:05:00,8378,2020-03-30 15:15:00,8305.6,-1,72.4000,72.3131
2020-03-31,2020-03-31 09:30:00,8363.65,2020-03-31 15:15:00,8602.25,-1,-238.6000,-238.8863
2020-04-01,2020-04-01 09:30:00,8442.4,2020-04-01 15:15:00,8252.05,-1,190.3500,190.1216
2020-04-03,2020-04-03 09:45:00,8199.95,2020-04-03 15:15:00,8076.05,1,-123.9000,-124.0487
2020-04-08,2020-04-08 09:35:00,8822.45,2020-04-08 15:15:00,8734.75,1,-87.7000,-87.8052
2020-04-09,2020-04-09 09:30:00,9001.2,2020-04-09 15:15:00,9115.55,1,114.3500,114.2128
2020-04-13,2020-04-13 09:30:00,8949.45,2020-04-13 15:15:00,8988.8,-1,-39.3500,-39.3972
2020-04-15,2020-04-15 13:20:00,9115.15,2020-04-15 15:15:00,8925.35,-1,189.8000,189.5722
2020-04-16,2020-04-16 09:30:00,8870.7,2020-04-16 15:15:00,8994.95,1,124.2500,124.1009
2020-04-17,2020-04-17 09:45:00,9296.35,2020-04-17 15:15:00,9273.35,1,-23.0000,-23.0276
2020-04-21,2020-04-21 12:25:00,8966.65,2020-04-21 15:15:00,8986.1,-1,-19.4500,-19.4733
2020-04-22,2020-04-22 09:35:00,8971.4,2020-04-22 15:15:00,9188,-1,-216.6000,-216.8599
2020-04-23,2020-04-23 09:35:00,9238.2,2020-04-23 15:15:00,9315.5,1,77.3000,77.2072
2020-04-24,2020-04-24 15:00:00,9149.85,2020-04-24 15:15:00,9145,-1,4.8500,4.8442
2020-04-27,2020-04-27 09:30:00,9334.7,2020-04-27 15:15:00,9284.75,1,-49.9500,-50.0099
2020-04-28,2020-04-28 09:30:00,9328.9,2020-04-28 15:15:00,9384.35,-1,-55.4500,-55.5165
2020-04-29,2020-04-29 09:50:00,9466.45,2020-04-29 15:15:00,9552.2,1,85.7500,85.6471
2020-04-30,2020-04-30 09:30:00,9804.75,2020-04-30 15:15:00,9871.5,1,66.7500,66.6699
2020-05-05,2020-05-05 09:50:00,9383.8,2020-05-05 15:15:00,9199.05,-1,184.7500,184.5283
2020-05-06,2020-05-06 09:35:00,9139.45,2020-05-06 15:15:00,9270.65,-1,-131.2000,-131.3574
2020-05-07,2020-05-07 10:40:00,9196.8,2020-05-07 15:15:00,9202.65,-1,-5.8500,-5.8570
2020-05-08,2020-05-08 09:45:00,9325.3,2020-05-08 15:15:00,9248.15,-1,77.1500,77.0574
2020-05-11,2020-05-11 10:15:00,9370.9,2020-05-11 15:15:00,9241.1,-1,129.8000,129.6442
2020-05-12,2020-05-12 14:15:00,9158,2020-05-12 15:15:00,9168.95,1,10.9500,10.9369
2020-05-13,2020-05-13 09:40:00,9377.9,2020-05-13 15:15:00,9387.8,-1,-9.9000,-9.9119
2020-05-14,2020-05-14 09:30:00,9268,2020-05-14 15:15:00,9136.8,1,-131.2000,-131.3574
2020-05-15,2020-05-15 09:30:00,9141.2,2020-05-15 15:15:00,9134.75,1,-6.4500,-6.4577
2020-05-19,2020-05-19 09:30:00,8892.85,2020-05-19 15:15:00,8882.2,-1,10.6500,10.6372
2020-05-20,2020-05-20 11:10:00,8931.7,2020-05-20 15:15:00,9062.3,-1,-130.6000,-130.7567
2020-05-21,2020-05-21 09:35:00,9120.8,2020-05-21 15:15:00,9111.9,1,-8.9000,-8.9107
2020-05-22,2020-05-22 09:45:00,9114.6,2020-05-22 15:15:00,9032.45,1,-82.1500,-82.2486
2020-05-26,2020-05-26 10:45:00,9108,2020-05-26 15:15:00,9019.65,-1,88.3500,88.2440
2020-05-27,2020-05-27 10:25:00,9059.55,2020-05-27 15:15:00,9321.25,1,261.7000,261.3860
2020-05-28,2020-05-28 09:30:00,9395.2,2020-05-28 15:15:00,9486.55,1,91.3500,91.2404
2020-05-29,2020-05-29 09:35:00,9416.6,2020-05-29 15:15:00,9590.3,-1,-173.7000,-173.9084
2020-06-01,2020-06-01 09:30:00,9838.6,2020-06-01 15:15:00,9830.95,1,-7.6500,-7.6592
2020-06-02,2020-06-02 09:30:00,9917.35,2020-06-02 15:15:00,9977.3,1,59.9500,59.8781
2020-06-03,2020-06-03 14:10:00,10149.45,2020-06-03 15:15:00,10050.9,1,-98.5500,-98.6683
2020-06-04,2020-06-04 09:30:00,10037.7,2020-06-04 15:15:00,10025.6,-1,12.1000,12.0855
2020-06-05,2020-06-05 13:25:00,10140.3,2020-06-05 15:15:00,10138.6,1,-1.7000,-1.7020
2020-06-08,2020-06-08 09:50:00,10278.75,2020-06-08 15:15:00,10164.2,-1,114.5500,114.4125
2020-06-09,2020-06-09 09:45:00,10182.7,2020-06-09 15:15:00,10051.75,1,-130.9500,-131.1071
2020-06-10,2020-06-10 09:30:00,10110.2,2020-06-10 15:15:00,10129.3,1,19.1000,19.0771
2020-06-11,2020-06-11 10:45:00,10042.65,2020-06-11 15:15:00,9893.65,-1,149.0000,148.8212
2020-06-12,2020-06-12 09:35:00,9712.05,2020-06-12 15:15:00,9974.7,1,262.6500,262.3348
2020-06-15,2020-06-15 09:30:00,9867.35,2020-06-15 15:15:00,9810.25,-1,57.1000,57.0315
2020-06-16,2020-06-16 09:55:00,9981.45,2020-06-16 15:15:00,9915.35,-1,66.1000,66.0207
2020-06-17,2020-06-17 09:30:00,9926.7,2020-06-17 15:15:00,9881.1,1,-45.6000,-45.6547
2020-06-18,2020-06-18 09:55:00,9902.65,2020-06-18 15:15:00,10082.95,1,180.3000,180.0836
2020-06-19,2020-06-19 11:25:00,10165.05,2020-06-19 15:15:00,10249.75,1,84.7000,84.5984
2020-06-22,2020-06-22 09:30:00,10369.85,2020-06-22 15:15:00,10317.55,1,-52.3000,-52.3628
2020-06-23,2020-06-23 09:40:00,10337.75,2020-06-23 15:15:00,10469.35,-1,-131.6000,-131.7579
2020-06-24,2020-06-24 09:35:00,10536.55,2020-06-24 15:15:00,10302.25,1,-234.3000,-234.5812
2020-06-25,2020-06-25 12:40:00,10227.2,2020-06-25 15:15:00,10284.6,-1,-57.4000,-57.4689
2020-06-26,2020-06-26 10:05:00,10398,2020-06-26 15:15:00,10379.3,1,-18.7000,-18.7224
2020-06-29,2020-06-29 15:10:00,10326.3,2020-06-29 15:15:00,10326.05,1,-0.2500,-0.2503
2020-06-30,2020-06-30 09:30:00,10392.85,2020-06-30 15:15:00,10301.85,1,-91.0000,-91.1092
2020-07-01,2020-07-01 09:30:00,10344.8,2020-07-01 15:15:00,10436.4,1,91.6000,91.4901
2020-07-02,2020-07-02 09:35:00,10529.4,2020-07-02 15:15:00,10546.55,1,17.1500,17.1294
2020-07-03,2020-07-03 09:30:00,10591.45,2020-07-03 15:15:00,10606.75,-1,-15.3000,-15.3184
2020-07-07,2020-07-07 09:30:00,10767.75,2020-07-07 15:15:00,10797.3,-1,-29.5500,-29.5855
2020-07-08,2020-07-08 09:30:00,10842.5,2020-07-08 15:15:00,10708.85,1,-133.6500,-133.8104
2020-07-10,2020-07-10 09:30:00,10795.2,2020-07-10 15:15:00,10761.1,1,-34.1000,-34.1409
2020-07-13,2020-07-13 09:30:00,10880.3,2020-07-13 15:15:00,10796.5,1,-83.8000,-83.9006
2020-07-14,2020-07-14 09:40:00,10706,2020-07-14 15:15:00,10610.3,-1,95.7000,95.5852
2020-07-15,2020-07-15 09:30:00,10738.05,2020-07-15 15:15:00,10600.2,1,-137.8500,-138.0154
2020-07-17,2020-07-17 09:30:00,10809.65,2020-07-17 15:15:00,10900.9,1,91.2500,91.1405
2020-07-20,2020-07-20 09:45:00,11014.95,2020-07-20 15:15:00,11032.2,1,17.2500,17.2293
2020-07-21,2020-07-21 09:30:00,11160.3,2020-07-21 15:15:00,11164.7,1,4.4000,4.3947
2020-07-22,2020-07-22 10:25:00,11161.8,2020-07-22 15:15:00,11133.9,1,-27.9000,-27.9335
2020-07-23,2020-07-23 09:40:00,11172.85,2020-07-23 15:15:00,11213.1,1,40.2500,40.2017
2020-07-24,2020-07-24 09:55:00,11165.8,2020-07-24 15:15:00,11202.8,1,37.0000,36.9556
2020-07-27,2020-07-27 09:30:00,11134.4,2020-07-27 15:15:00,11127.5,-1,6.9000,6.8917
2020-07-28,2020-07-28 09:30:00,11212.5,2020-07-28 15:15:00,11301.9,1,89.4000,89.2927
2020-07-29,2020-07-29 09:30:00,11314.15,2020-07-29 15:15:00,11206.35,-1,107.8000,107.6706
2020-07-30,2020-07-30 10:10:00,11278.3,2020-07-30 15:15:00,11107.9,1,-170.4000,-170.6045
2020-07-31,2020-07-31 09:40:00,11130.55,2020-07-31 15:15:00,11070.15,1,-60.4000,-60.4725
2020-08-03,2020-08-03 09:45:00,10979.6,2020-08-03 15:15:00,10892.65,-1,86.9500,86.8457
2020-08-04,2020-08-04 09:30:00,10914.2,2020-08-04 15:15:00,11096.4,-1,-182.2000,-182.4186
2020-08-05,2020-08-05 11:15:00,11178.9,2020-08-05 15:15:00,11103.9,-1,75.0000,74.9100
2020-08-10,2020-08-10 09:40:00,11320.55,2020-08-10 15:15:00,11268.35,1,-52.2000,-52.2626
2020-08-11,2020-08-11 09:30:00,11368.7,2020-08-11 15:15:00,11323.2,1,-45.5000,-45.5546
2020-08-12,2020-08-12 09:35:00,11270.7,2020-08-12 15:15:00,11310.05,1,39.3500,39.3028
2020-08-13,2020-08-13 09:40:00,11356.25,2020-08-13 15:15:00,11297.65,1,-58.6000,-58.6703
2020-08-14,2020-08-14 09:30:00,11356.7,2020-08-14 15:15:00,11178,1,-178.7000,-178.9144
2020-08-17,2020-08-17 10:30:00,11224.15,2020-08-17 15:15:00,11241.7,1,17.5500,17.5289
2020-08-18,2020-08-18 09:35:00,11317.85,2020-08-18 15:15:00,11383.5,1,65.6500,65.5712
2020-08-19,2020-08-19 09:30:00,11448.5,2020-08-19 15:15:00,11403.9,1,-44.6000,-44.6535
2020-08-20,2020-08-20 09:35:00,11335.75,2020-08-20 15:15:00,11310.4,1,-25.3500,-25.3804
2020-08-21,2020-08-21 09:50:00,11401.75,2020-08-21 15:15:00,11369.05,-1,32.7000,32.6608
2020-08-24,2020-08-24 09:30:00,11427.2,2020-08-24 15:15:00,11467.3,-1,-40.1000,-40.1481
2020-08-25,2020-08-25 09:30:00,11521.2,2020-08-25 15:15:00,11470,1,-51.2000,-51.2614
2020-08-26,2020-08-26 09:40:00,11495.25,2020-08-26 15:15:00,11551.25,-1,-56.0000,-56.0672
2020-08-27,2020-08-27 09:35:00,11591.05,2020-08-27 15:15:00,11555.6,-1,35.4500,35.4075
2020-08-28,2020-08-28 09:35:00,11633.6,2020-08-28 15:15:00,11643.7,1,10.1000,10.0879
2020-08-31,2020-08-31 10:15:00,11729.2,2020-08-31 15:15:00,11402.4,-1,326.8000,326.4078
2020-09-01,2020-09-01 09:30:00,11496.65,2020-09-01 15:15:00,11477.4,1,-19.2500,-19.2731
2020-09-02,2020-09-02 09:30:00,11500.7,2020-09-02 15:15:00,11529.8,1,29.1000,29.0651
2020-09-03,2020-09-03 11:30:00,11527.6,2020-09-03 15:15:00,11525.5,-1,2.1000,2.0975
2020-09-04,2020-09-04 14:40:00,11334.9,2020-09-04 15:15:00,11343.25,-1,-8.3500,-8.3600
2020-09-07,2020-09-07 09:30:00,11310.35,2020-09-07 15:15:00,11356.55,-1,-46.2000,-46.2554
2020-09-08,2020-09-08 14:50:00,11342.6,2020-09-08 15:15:00,11325.4,-1,17.2000,17.1794
2020-09-09,2020-09-09 14:40:00,11271.65,2020-09-09 15:15:00,11280.75,1,9.1000,9.0891
2020-09-10,2020-09-10 09:45:00,11345.95,2020-09-10 15:15:00,11452.55,-1,-106.6000,-106.7279
2020-09-14,2020-09-14 09:30:00,11543.35,2020-09-14 15:15:00,11446.5,-1,96.8500,96.7338
2020-09-15,2020-09-15 09:30:00,11500,2020-09-15 15:15:00,11520.8,1,20.8000,20.7750
2020-09-17,2020-09-17 09:30:00,11566.1,2020-09-17 15:15:00,11522.85,1,-43.2500,-43.3019
2020-09-18,2020-09-18 10:35:00,11549.8,2020-09-18 15:15:00,11508.4,-1,41.4000,41.3503
2020-09-21,2020-09-21 09:40:00,11500.45,2020-09-21 15:15:00,11265.5,-1,234.9500,234.6681
2020-09-22,2020-09-22 09:30:00,11137.3,2020-09-22 15:15:00,11161.5,-1,-24.2000,-24.2290
2020-09-24,2020-09-24 09:30:00,10989.5,2020-09-24 15:15:00,10800.45,1,-189.0500,-189.2769
2020-09-25,2020-09-25 10:05:00,10877.7,2020-09-25 15:15:00,11056.15,-1,-178.4500,-178.6641
2020-09-29,2020-09-29 09:30:00,11261.25,2020-09-29 15:15:00,11228.6,-1,32.6500,32.6108
2020-09-30,2020-09-30 09:40:00,11207.65,2020-09-30 15:15:00,11247.65,-1,-40.0000,-40.0480
2020-10-01,2020-10-01 10:00:00,11392,2020-10-01 15:15:00,11426.85,1,34.8500,34.8082
2020-10-05,2020-10-05 12:55:00,11494.8,2020-10-05 15:15:00,11501.5,-1,-6.7000,-6.7080
2020-10-06,2020-10-06 09:40:00,11593.1,2020-10-06 15:15:00,11663.15,1,70.0500,69.9659
2020-10-08,2020-10-08 09:40:00,11876.05,2020-10-08 15:15:00,11835.15,1,-40.9000,-40.9491
2020-10-09,2020-10-09 09:30:00,11840.95,2020-10-09 15:15:00,11911.6,-1,-70.6500,-70.7348
2020-10-12,2020-10-12 09:30:00,11985.3,2020-10-12 15:15:00,11928.95,-1,56.3500,56.2824
2020-10-13,2020-10-13 09:30:00,11942.45,2020-10-13 15:15:00,11939.5,1,-2.9500,-2.9535
2020-10-14,2020-10-14 14:20:00,11912.5,2020-10-14 15:15:00,11966.7,1,54.2000,54.1350
2020-10-15,2020-10-15 09:30:00,11911.75,2020-10-15 15:15:00,11665.75,-1,246.0000,245.7048
2020-10-16,2020-10-16 09:45:00,11709.5,2020-10-16 15:15:00,11764.55,-1,-55.0500,-55.1161
2020-10-19,2020-10-19 09:45:00,11861.05,2020-10-19 15:15:00,11877.8,1,16.7500,16.7299
2020-10-20,2020-10-20 09:30:00,11915.2,2020-10-20 15:15:00,11900.5,1,-14.7000,-14.7176
2020-10-21,2020-10-21 09:30:00,12004.2,2020-10-21 15:15:00,11950.75,1,-53.4500,-53.5141
2020-10-22,2020-10-22 09:30:00,11867.6,2020-10-22 15:15:00,11896.7,-1,-29.1000,-29.1349
2020-10-23,2020-10-23 09:30:00,11959.7,2020-10-23 15:15:00,11930.85,1,-28.8500,-28.8846
2020-10-26,2020-10-26 11:05:00,11894.75,2020-10-26 15:15:00,11770.05,-1,124.7000,124.5504
2020-10-29,2020-10-29 09:35:00,11664.3,2020-10-29 15:15:00,11679,1,14.7000,14.6824
2020-10-30,2020-10-30 09:30:00,11733.9,2020-10-30 15:15:00,11648.7,1,-85.2000,-85.3022
2020-11-02,2020-11-02 09:45:00,11574,2020-11-02 15:15:00,11656.95,-1,-82.9500,-83.0495
2020-11-03,2020-11-03 10:00:00,11764.6,2020-11-03 15:15:00,11815.4,-1,-50.8000,-50.8610
2020-11-04,2020-11-04 09:30:00,11890.9,2020-11-04 15:15:00,11910.55,1,19.6500,19.6264
2020-11-05,2020-11-05 09:30:00,12053.75,2020-11-05 15:15:00,12122.25,1,68.5000,68.4178
2020-11-06,2020-11-06 09:40:00,12173.7,2020-11-06 15:15:00,12265.25,1,91.5500,91.4401
2020-11-09,2020-11-09 09:45:00,12449.25,2020-11-09 15:15:00,12465.65,1,16.4000,16.3803
2020-11-10,2020-11-10 09:40:00,12522.55,2020-11-10 15:15:00,12625.3,1,102.7500,102.6267
2020-11-11,2020-11-11 09:40:00,12762.6,2020-11-11 15:15:00,12746.75,1,-15.8500,-15.8690
2020-11-12,2020-11-12 09:35:00,12692.85,2020-11-12 15:15:00,12692.85,-1,0.0000,0.0000
2020-11-17,2020-11-17 09:50:00,12869.8,2020-11-17 15:15:00,12875.5,1,5.7000,5.6932
2020-11-18,2020-11-18 09:35:00,12856.1,2020-11-18 15:15:00,12943.1,-1,-87.0000,-87.1044
2020-11-19,2020-11-19 09:30:00,12909.75,2020-11-19 15:15:00,12771.3,1,-138.4500,-138.6161
2020-11-20,2020-11-20 10:40:00,12792.35,2020-11-20 15:15:00,12866.35,-1,-74.0000,-74.0888
2020-11-23,2020-11-23 09:35:00,12900.25,2020-11-23 15:15:00,12933.8,-1,-33.5500,-33.5903
2020-11-24,2020-11-24 09:35:00,13031.05,2020-11-24 15:15:00,13050.8,1,19.7500,19.7263
2020-11-26,2020-11-26 09:30:00,12897.1,2020-11-26 15:15:00,12988.35,1,91.2500,91.1405
2020-11-27,2020-11-27 09:40:00,12970.25,2020-11-27 15:15:00,12979.4,-1,-9.1500,-9.1610
2020-12-01,2020-12-01 09:30:00,13015.45,2020-12-01 15:15:00,13107.15,1,91.7000,91.5900
2020-12-02,2020-12-02 09:30:00,13094.75,2020-12-02 15:15:00,13121.2,-1,-26.4500,-26.4817
2020-12-03,2020-12-03 09:35:00,13151.3,2020-12-03 15:15:00,13138.45,-1,12.8500,12.8346
2020-12-04,2020-12-04 09:30:00,13203.4,2020-12-04 15:15:00,13256.6,1,53.2000,53.1362
2020-12-08,2020-12-08 11:00:00,13377.9,2020-12-08 15:15:00,13388.5,-1,-10.6000,-10.6127
2020-12-09,2020-12-09 10:05:00,13464.3,2020-12-09 15:15:00,13532.7,-1,-68.4000,-68.4821
2020-12-10,2020-12-10 09:30:00,13449.45,2020-12-10 15:15:00,13471.25,-1,-21.8000,-21.8262
2020-12-11,2020-12-11 11:35:00,13534.4,2020-12-11 15:15:00,13518.05,-1,16.3500,16.3304
2020-12-14,2020-12-14 09:30:00,13566.2,2020-12-14 15:15:00,13562.25,-1,3.9500,3.9453
2020-12-15,2020-12-15 12:50:00,13528,2020-12-15 15:15:00,13571.75,1,43.7500,43.6975
2020-12-16,2020-12-16 10:05:00,13627.7,2020-12-16 15:15:00,13685.35,-1,-57.6500,-57.7192
2020-12-18,2020-12-18 14:10:00,13752.2,2020-12-18 15:15:00,13761.75,1,9.5500,9.5385
2020-12-21,2020-12-21 09:30:00,13710.5,2020-12-21 15:15:00,13338.9,1,-371.6000,-372.0459
2020-12-22,2020-12-22 09:35:00,13239.9,2020-12-22 15:15:00,13470,-1,-230.1000,-230.3761
2020-12-23,2020-12-23 09:30:00,13456.7,2020-12-23 15:15:00,13605.2,-1,-148.5000,-148.6782
2020-12-24,2020-12-24 09:35:00,13710.15,2020-12-24 15:15:00,13749.75,1,39.6000,39.5525
2020-12-28,2020-12-28 12:45:00,13863.1,2020-12-28 15:15:00,13871.8,1,8.7000,8.6896
2020-12-29,2020-12-29 09:40:00,13956.45,2020-12-29 15:15:00,13932,1,-24.4500,-24.4793
2020-12-30,2020-12-30 09:30:00,13925.2,2020-12-30 15:15:00,13985.7,1,60.5000,60.4274
2020-12-31,2020-12-31 12:00:00,13976.65,2020-12-31 15:15:00,13985.95,-1,-9.3000,-9.3112
2021-01-01,2021-01-01 09:30:00,14020.1,2021-01-01 15:15:00,14016.15,1,-3.9500,-3.9547
2021-01-04,2021-01-04 13:50:00,14108.7,2021-01-04 15:15:00,14127.4,1,18.7000,18.6776
2021-01-05,2021-01-05 09:35:00,14088.45,2021-01-05 15:15:00,14207.65,-1,-119.2000,-119.3430
2021-01-06,2021-01-06 09:30:00,14190.5,2021-01-06 15:15:00,14148.25,-1,42.2500,42.1993
2021-01-07,2021-01-07 09:30:00,14217,2021-01-07 15:15:00,14136.55,-1,80.4500,80.3535
2021-01-08,2021-01-08 09:30:00,14251.95,2021-01-08 15:15:00,14357.45,1,105.5000,105.3734
2021-01-11,2021-01-11 09:30:00,14452.7,2021-01-11 15:15:00,14487.15,1,34.4500,34.4087
2021-01-12,2021-01-12 09:35:00,14491.5,2021-01-12 15:15:00,14569.9,1,78.4000,78.3059
2021-01-13,2021-01-13 10:15:00,14615.75,2021-01-13 15:15:00,14575.45,-1,40.3000,40.2516
2021-01-14,2021-01-14 09:30:00,14521.05,2021-01-14 15:15:00,14587.75,-1,-66.7000,-66.7800
2021-01-15,2021-01-15 09:30:00,14550.05,2021-01-15 15:15:00,14432.3,-1,117.7500,117.6087
2021-01-18,2021-01-18 09:30:00,14340.2,2021-01-18 15:15:00,14287,-1,53.2000,53.1362
2021-01-19,2021-01-19 09:30:00,14392.45,2021-01-19 15:15:00,14527.3,-1,-134.8500,-135.0118
2021-01-20,2021-01-20 09:30:00,14552.8,2021-01-20 15:15:00,14643.05,-1,-90.2500,-90.3583
2021-01-21,2021-01-21 11:00:00,14738.65,2021-01-21 15:15:00,14586.7,1,-151.9500,-152.1323
2021-01-22,2021-01-22 10:55:00,14536.1,2021-01-22 15:15:00,14362.95,-1,173.1500,172.9422
2021-01-25,2021-01-25 09:35:00,14405.15,2021-01-25 15:15:00,14240.5,-1,164.6500,164.4524
2021-01-28,2021-01-28 09:30:00,13861.35,2021-01-28 15:15:00,13823.25,1,-38.1000,-38.1457
2021-01-29,2021-01-29 09:30:00,13878.65,2021-01-29 15:15:00,13626,-1,252.6500,252.3468
2021-02-01,2021-02-01 09:30:00,13706,2021-02-01 15:15:00,14268.1,-1,-562.1000,-562.7745
2021-02-02,2021-02-02 09:30:00,14697.15,2021-02-02 15:15:00,14644.1,1,-53.0500,-53.1137
2021-02-03,2021-02-03 09:30:00,14696.85,2021-02-03 15:15:00,14793.55,1,96.7000,96.5840
2021-02-04,2021-02-04 09:30:00,14727.75,2021-02-04 15:15:00,14885.5,-1,-157.7500,-157.9393
2021-02-05,2021-02-05 09:45:00,14955.55,2021-02-05 15:15:00,14919.65,-1,35.9000,35.8569
2021-02-08,2021-02-08 09:45:00,15105.2,2021-02-08 15:15:00,15115.95,1,10.7500,10.7371
2021-02-09,2021-02-09 09:30:00,15184.3,2021-02-09 15:15:00,15115.05,1,-69.2500,-69.3331
2021-02-10,2021-02-10 09:30:00,15136.25,2021-02-10 15:15:00,15106.55,1,-29.7000,-29.7356
2021-02-11,2021-02-11 09:35:00,15143.3,2021-02-11 15:15:00,15172.75,1,29.4500,29.4147
2021-02-12,2021-02-12 09:30:00,15208.1,2021-02-12 15:15:00,15161.9,1,-46.2000,-46.2554
2021-02-15,2021-02-15 10:40:00,15311.55,2021-02-15 15:15:00,15317.25,1,5.7000,5.6932
2021-02-17,2021-02-17 11:00:00,15289.05,2021-02-17 15:15:00,15216.55,1,-72.5000,-72.5870
2021-02-18,2021-02-18 09:45:00,15213.15,2021-02-18 15:15:00,15113.3,-1,99.8500,99.7302
2021-02-19,2021-02-19 13:55:00,15027.15,2021-02-19 15:15:00,15006.7,-1,20.4500,20.4255
2021-02-23,2021-02-23 10:15:00,14776.25,2021-02-23 15:15:00,14725.95,1,-50.3000,-50.3604
2021-02-24,2021-02-24 09:30:00,14788.75,2021-02-24 10:05:00,14815.05,1,26.3000,26.2684
2021-02-25,2021-02-25 09:30:00,15161.7,2021-02-25 15:15:00,15095.7,1,-66.0000,-66.0792
2021-02-26,2021-02-26 09:30:00,14909.7,2021-02-26 15:15:00,14548.7,1,-361.0000,-361.4332
2021-03-01,2021-03-01 12:25:00,14644.3,2021-03-01 15:15:00,14761.25,-1,-116.9500,-117.0903
2021-03-02,2021-03-02 09:30:00,14892.6,2021-03-02 15:15:00,14932.8,1,40.2000,40.1518
2021-03-03,2021-03-03 10:00:00,15039.3,2021-03-03 15:15:00,15248.45,1,209.1500,208.8990
2021-03-04,2021-03-04 09:30:00,15044.6,2021-03-04 15:15:00,15083.7,-1,-39.1000,-39.1469
2021-03-05,2021-03-05 09:30:00,14959.55,2021-03-05 15:15:00,14954.9,-1,4.6500,4.6444
2021-03-08,2021-03-08 09:35:00,15049.65,2021-03-08 15:15:00,14963.65,1,-86.0000,-86.1032
2021-03-09,2021-03-09 09:40:00,15073.9,2021-03-09 15:15:00,15114.55,-1,-40.6500,-40.6988
2021-03-10,2021-03-10 09:30:00,15167.7,2021-03-10 15:15:00,15176.1,-1,-8.4000,-8.4101
2021-03-12,2021-03-12 09:30:00,15294.1,2021-03-12 15:15:00,15029.95,-1,264.1500,263.8330
2021-03-15,2021-03-15 09:30:00,14879.9,2021-03-15 15:15:00,14924.65,-1,-44.7500,-44.8037
2021-03-16,2021-03-16 09:40:00,14957.6,2021-03-16 15:15:00,14900.5,-1,57.1000,57.0315
2021-03-17,2021-03-17 09:30:00,14933.05,2021-03-17 15:15:00,14698.85,1,-234.2000,-234.4810
2021-03-18,2021-03-18 09:30:00,14844,2021-03-18 15:15:00,14586.15,1,-257.8500,-258.1594
2021-03-22,2021-03-22 12:20:00,14647.85,2021-03-22 15:15:00,14756.3,-1,-108.4500,-108.5801
2021-03-23,2021-03-23 10:50:00,14848.45,2021-03-23 15:15:00,14817.4,1,-31.0500,-31.0873
