date,entry_price,exit_price,signal,gross_pnl,net_pnl,cum_pnl,running_max,drawdown
2018-04-24,10606.4,10610.75,1,4.35,4.34478,1816.629,2597.541,-780.9124
2018-04-25,10594.35,10571.6,-1,22.75,22.7773,1839.406,2597.541,-758.1351
2018-04-26,10575.75,10622.95,-1,-47.2,-47.25664,1792.149,2597.541,-805.3917
2018-04-27,10697.35,10693.95,1,-3.4,-3.39592,1788.753,2597.541,-808.7877
2018-04-30,10756.85,10738.65,1,-18.2,-18.17816,1770.575,2597.541,-826.9658
2018-05-02,10763.9,10724.85,1,-39.05,-39.00314,1731.572,2597.541,-865.969
2018-05-03,10684.15,10675.25,-1,8.9,8.91068,1740.483,2597.541,-857.0583
2018-05-07,10655.4,10713.6,1,58.2,58.13016,1798.613,2597.541,-798.9281
2018-05-08,10728.25,10715.45,-1,12.8,12.81536,1811.428,2597.541,-786.1128
2018-05-09,10705.25,10746.4,-1,-41.15,-41.19938,1770.229,2597.541,-827.3121
2018-05-10,10766.95,10711.95,-1,55,55.066,1825.295,2597.541,-772.2461
2018-05-11,10749.8,10802.65,1,52.85,52.78658,1878.081,2597.541,-719.4596
2018-05-14,10827.45,10812.25,1,-15.2,-15.18176,1862.9,2597.541,-734.6413
2018-05-15,10890.1,10805.35,1,-84.75,-84.6483,1778.251,2597.541,-819.2896
2018-05-16,10730.95,10747.45,-1,-16.5,-16.5198,1761.732,2597.541,-835.8094
2018-05-18,10660.95,10599.6,1,-61.35,-61.27638,1700.455,2597.541,-897.0858
2018-05-21,10586.2,10520.35,-1,65.85,65.92902,1766.384,2597.541,-831.1568
2018-05-23,10510.7,10420.95,-1,89.75,89.8577,1856.242,2597.541,-741.2991
2018-05-24,10469.15,10513.15,1,44,43.9472,1900.189,2597.541,-697.3519
2018-05-25,10569.55,10596.85,1,27.3,27.26724,1927.456,2597.541,-670.0846
2018-05-28,10673.6,10689.9,1,16.3,16.28044,1943.737,2597.541,-653.8042
2018-05-29,10669.6,10636.95,-1,32.65,32.68918,1976.426,2597.541,-621.115
2018-05-31,10657.65,10733.2,1,75.55,75.45934,2051.885,2597.541,-545.6557
2018-06-01,10740.9,10701.35,-1,39.55,39.59746,2091.483,2597.541,-506.0582
2018-06-04,10710.9,10635.1,-1,75.8,75.89096,2167.374,2597.541,-430.1673
2018-06-05,10598.9,10588.15,-1,10.75,10.7629,2178.137,2597.541,-419.4044
2018-06-06,10601.75,10683.1,1,81.35,81.25238,2259.389,2597.541,-338.152
2018-06-07,10757.6,10773.75,-1,-16.15,-16.16938,2243.22,2597.541,-354.3214
2018-06-08,10740.35,10772.65,1,32.3,32.26124,2275.481,2597.541,-322.0601
2018-06-11,10819.05,10781.95,1,-37.1,-37.05548,2238.425,2597.541,-359.1156
2018-06-12,10799.05,10837.4,-1,-38.35,-38.39602,2200.029,2597.541,-397.5116
2018-06-13,10853.55,10858.2,-1,-4.65,-4.65558,2195.374,2597.541,-402.1672
2018-06-14,10828.7,10805.7,1,-23,-22.9724,2172.401,2597.541,-425.1396
2018-06-15,10813.85,10825,-1,-11.15,-11.16338,2161.238,2597.541,-436.303
2018-06-18,10809.4,10797,-1,12.4,12.41488,2173.653,2597.541,-423.8881
2018-06-19,10748.65,10713.1,-1,35.55,35.59266,2209.246,2597.541,-388.2954
2018-06-20,10735.75,10774.7,-1,-38.95,-38.99674,2170.249,2597.541,-427.2922
2018-06-21,10779.5,10743.7,-1,35.8,35.84296,2206.092,2597.541,-391.4492
2018-06-22,10748.8,10828.3,1,79.5,79.4046,2285.496,2597.541,-312.0446
2018-06-25,10796.25,10763.75,-1,32.5,32.539,2318.035,2597.541,-279.5056
2018-06-26,10762.95,10768.45,1,5.5,5.4934,2323.529,2597.541,-274.0122
2018-06-27,10774.85,10664.35,1,-110.5,-110.3674,2213.161,2597.541,-384.3796
2018-06-28,10636.1,10587.5,-1,48.6,48.65832,2261.82,2597.541,-335.7213
2018-07-03,10661.5,10695.35,1,33.85,33.80938,2295.629,2597.541,-301.9119
2018-07-04,10686.95,10771.35,-1,-84.4,-84.50128,2211.128,2597.541,-386.4132
2018-07-05,10747,10755.5,-1,-8.5,-8.5102,2202.618,2597.541,-394.9234
2018-07-06,10772.1,10768.35,1,-3.75,-3.7455,2198.872,2597.541,-398.6689
2018-07-09,10828.25,10851.15,-1,-22.9,-22.92748,2175.945,2597.541,-421.5964
2018-07-10,10906.6,10944.95,1,38.35,38.30398,2214.249,2597.541,-383.2924
2018-07-11,10935.4,10951,-1,-15.6,-15.61872,2198.63,2597.541,-398.9111
2018-07-12,11027.95,11026.95,1,-1,-0.9988,2197.631,2597.541,-399.9099
2018-07-13,11067.7,11025.8,1,-41.9,-41.84972,2155.781,2597.541,-441.7596
2018-07-16,11007.55,10941.6,1,-65.95,-65.87086,2089.911,2597.541,-507.6305
2018-07-17,10955.25,11004.35,-1,-49.1,-49.15892,2040.752,2597.541,-556.7894
2018-07-18,11041.15,10981.3,-1,59.85,59.92182,2100.673,2597.541,-496.8676
2018-07-19,10963.5,10954.85,-1,8.65,8.66038,2109.334,2597.541,-488.2072
2018-07-23,11030.35,11086.35,-1,-56,-56.0672,2053.267,2597.541,-544.2744
2018-07-24,11128.75,11135.5,1,6.75,6.7419,2060.008,2597.541,-537.5325
2018-07-25,11142,11140.4,1,-1.6,-1.59808,2058.41,2597.541,-539.1306
2018-07-26,11151.65,11166.95,-1,-15.3,-15.31836,2043.092,2597.541,-554.449
2018-07-30,11279.2,11323.45,-1,-44.25,-44.3031,1998.789,2597.541,-598.7521
2018-07-31,11309.05,11357.25,1,48.2,48.14216,2046.931,2597.541,-550.6099
2018-08-01,11366,11349.65,-1,16.35,16.36962,2063.301,2597.541,-534.2403
2018-08-02,11289.1,11251.15,-1,37.95,37.99554,2101.296,2597.541,-496.2447
2018-08-07,11388.9,11386.75,-1,2.15,2.15258,2103.449,2597.541,-494.0922
2018-08-08,11388.9,11449.3,-1,-60.4,-60.47248,2042.976,2597.541,-554.5646
2018-08-09,11485.55,11472.5,1,-13.05,-13.03434,2029.942,2597.541,-567.599
2018-08-10,11441.55,11432.65,-1,8.9,8.91068,2038.853,2597.541,-558.6883
2018-08-13,11348.9,11357.8,-1,-8.9,-8.91068,2029.942,2597.541,-567.599
2018-08-16,11388.65,11382.2,-1,6.45,6.45774,2036.4,2597.541,-561.1412
2018-08-17,11455.8,11473,1,17.2,17.17936,2053.579,2597.541,-543.9619
2018-08-21,11550.5,11570.5,-1,-20,-20.024,2033.555,2597.541,-563.9859
2018-08-24,11597.3,11560.75,1,-36.55,-36.50614,1997.049,2597.541,-600.492
2018-08-27,11652.95,11688.45,1,35.5,35.4574,2032.506,2597.541,-565.0346
2018-08-28,11731.05,11739.2,-1,-8.15,-8.15978,2024.347,2597.541,-573.1944
2018-08-29,11732.55,11687.4,-1,45.15,45.20418,2069.551,2597.541,-527.9902
2018-08-30,11679.8,11678.05,1,-1.75,-1.7479,2067.803,2597.541,-529.7381
2018-08-31,11723.2,11685.95,1,-37.25,-37.2053,2030.598,2597.541,-566.9434
2018-09-03,11710.7,11585.2,1,-125.5,-125.3494,1905.248,2597.541,-692.2928
2018-09-04,11546.7,11515.45,-1,31.25,31.2875,1936.536,2597.541,-661.0053
2018-09-06,11496.95,11527.65,1,30.7,30.66316,1967.199,2597.541,-630.3422
2018-09-07,11510.5,11595.05,1,84.55,84.44854,2051.647,2597.541,-545.8936
2018-09-10,11538.4,11440.4,-1,98,98.1176,2149.765,2597.541,-447.776
2018-09-11,11440.7,11285.05,1,-155.65,-155.4632,1994.302,2597.541,-603.2392
2018-09-12,11320.8,11366.2,1,45.4,45.34552,2039.647,2597.541,-557.8937
2018-09-14,11452.2,11515.8,1,63.6,63.52368,2103.171,2597.541,-494.37
2018-09-17,11403.7,11376.7,-1,27,27.0324,2130.203,2597.541,-467.3376
2018-09-18,11396.95,11275.85,-1,121.1,121.2453,2251.449,2597.541,-346.0923
2018-09-19,11316.75,11228.05,1,-88.7,-88.59356,2162.855,2597.541,-434.6859
2018-09-21,11306.55,11149.45,-1,157.1,157.2885,2320.144,2597.541,-277.3974
2018-09-25,10897.7,11075.25,-1,-177.55,-177.7631,2142.381,2597.541,-455.1604
2018-09-26,11066.8,11061.95,-1,4.85,4.85582,2147.236,2597.541,-450.3046
2018-09-27,11084.45,10976.25,1,-108.2,-108.0702,2039.166,2597.541,-558.3748
2018-09-28,10945.35,10954.8,-1,-9.45,-9.46134,2029.705,2597.541,-567.8361
2018-10-01,10902.05,11006.9,1,104.85,104.7242,2134.429,2597.541,-463.1119
2018-10-03,10930.05,10859.65,-1,70.4,70.48448,2204.914,2597.541,-392.6274
2018-10-05,10495.2,10316.55,-1,178.65,178.8644,2383.778,2597.541,-213.7631
2018-10-08,10217.9,10372.45,-1,-154.55,-154.7355,2229.042,2597.541,-368.4985
2018-10-09,10346.15,10295.55,-1,50.6,50.66072,2279.703,2597.541,-317.8378
2018-10-11,10214.2,10226.8,1,12.6,12.58488,2292.288,2597.541,-305.2529
2018-10-15,10474.4,10516.5,1,42.1,42.04948,2334.338,2597.541,-263.2034
2018-10-16,10579.2,10590.45,1,11.25,11.2365,2345.574,2597.541,-251.9669
2018-10-17,10654.8,10455.05,-1,199.75,199.9897,2545.564,2597.541,-51.97724
2018-10-22,10330.65,10233.6,-1,97.05,97.16646,2642.73,2642.73,0
2018-10-23,10156.2,10148.95,-1,7.25,7.2587,2649.989,2649.989,0
2018-10-24,10230.5,10241.25,-1,-10.75,-10.7629,2639.226,2649.989,-10.7629
2018-10-25,10129.7,10116.05,-1,13.65,13.66638,2652.892,2652.892,0
2018-10-26,10025.2,10042.65,-1,-17.45,-17.47094,2635.421,2652.892,-17.47094
2018-10-29,10076.75,10256.6,1,179.85,179.6342,2815.056,2815.056,0
2018-10-30,10261.35,10201.85,1,-59.5,-59.4286,2755.627,2815.056,-59.4286
2018-10-31,10227.75,10387.5,1,159.75,159.5583,2915.185,2915.185,0
2018-11-01,10377.3,10381.7,-1,-4.4,-4.40528,2910.78,2915.185,-4.40528
2018-11-02,10513.4,10554.3,1,40.9,40.85092,2951.631,2951.631,0
2018-11-05,10538.2,10524.55,1,-13.65,-13.63362,2937.997,2951.631,-13.63362
2018-11-06,10592.85,10533.3,1,-59.55,-59.47854,2878.519,2951.631,-73.11216
2018-11-09,10559.25,10592.5,-1,-33.25,-33.2899,2845.229,2951.631,-106.4021
2018-11-12,10620.05,10488.35,-1,131.7,131.858,2977.087,2977.087,0
2018-11-13,10462.45,10588.65,-1,-126.2,-126.3514,2850.736,2977.087,-126.3514
2018-11-14,10633.7,10580.6,-1,53.1,53.16372,2903.899,2977.087,-73.18772
2018-11-15,10576.5,10621,-1,-44.5,-44.5534,2859.346,2977.087,-117.7411
2018-11-16,10642.3,10682.3,-1,-40,-40.048,2819.298,2977.087,-157.7891
2018-11-19,10713.2,10760.4,-1,-47.2,-47.25664,2772.041,2977.087,-205.0458
2018-11-20,10718.8,10662.05,-1,56.75,56.8181,2828.859,2977.087,-148.2277
2018-11-21,10629.75,10600.3,-1,29.45,29.48534,2858.345,2977.087,-118.7423
2018-11-22,10638.25,10524.5,1,-113.75,-113.6135,2744.731,2977.087,-232.3558
2018-11-26,10538.7,10635.6,-1,-96.9,-97.01628,2647.715,2977.087,-329.3721
2018-11-27,10600.6,10682.25,-1,-81.65,-81.74798,2565.967,2977.087,-411.1201
2018-11-29,10795.35,10851.3,-1,-55.95,-56.01714,2509.95,2977.087,-467.1372
2018-11-30,10896.25,10869.75,-1,26.5,26.5318,2536.482,2977.087,-440.6054
2018-12-03,10899.45,10886.6,-1,12.85,12.86542,2549.347,2977.087,-427.74
2018-12-04,10846.1,10870.05,-1,-23.95,-23.97874,2525.368,2977.087,-451.7187
2018-12-05,10790.4,10784.3,-1,6.1,6.10732,2531.476,2977.087,-445.6114
2018-12-06,10676.8,10594.75,-1,82.05,82.14846,2613.624,2977.087,-363.463
2018-12-07,10648.25,10694.35,1,46.1,46.04468,2659.669,2977.087,-317.4183
2018-12-10,10517.85,10493.05,-1,24.8,24.82976,2684.498,2977.087,-292.5885
2018-12-11,10336,10545.4,-1,-209.4,-209.6513,2474.847,2977.087,-502.2398
2018-12-13,10830.3,10795.85,1,-34.45,-34.40866,2440.439,2977.087,-536.6485
2018-12-17,10850.3,10887.25,-1,-36.95,-36.99434,2403.444,2977.087,-573.6428
2018-12-18,10834.15,10913.15,-1,-79,-79.0948,2324.349,2977.087,-652.7376
2018-12-19,10955.5,10966.95,1,11.45,11.43626,2335.786,2977.087,-641.3013
2018-12-20,10924,10959.15,1,35.15,35.10782,2370.893,2977.087,-606.1935
2018-12-26,10578.2,10723.85,-1,-145.65,-145.8248,2225.069,2977.087,-752.0183
2018-12-27,10785.1,10781.05,-1,4.05,4.05486,2229.124,2977.087,-747.9634
2018-12-28,10858.7,10852.35,1,-6.35,-6.34238,2222.781,2977.087,-754.3058
2018-12-31,10877.4,10864.1,-1,13.3,13.31596,2236.097,2977.087,-740.9899
2019-01-01,10856.55,10901.9,1,45.35,45.29558,2281.393,2977.087,-695.6943
2019-01-02,10858.55,10790.6,-1,67.95,68.03154,2349.424,2977.087,-627.6627
2019-01-03,10780.55,10671.8,1,-108.75,-108.6195,2240.805,2977.087,-736.2822
2019-01-04,10688.05,10724.8,-1,-36.75,-36.7941,2204.011,2977.087,-773.0763
2019-01-07,10816.7,10774.6,1,-42.1,-42.04948,2161.961,2977.087,-815.1258
2019-01-08,10759.85,10809.85,1,50,49.94,2211.901,2977.087,-765.1858
2019-01-09,10849.3,10860.35,-1,-11.05,-11.06326,2200.838,2977.087,-776.2491
2019-01-10,10828.35,10822.15,-1,6.2,6.20744,2207.045,2977.087,-770.0416
2019-01-11,10826.15,10805.55,-1,20.6,20.62472,2227.67,2977.087,-749.4169
2019-01-14,10745.7,10738.55,1,-7.15,-7.14142,2220.529,2977.087,-756.5583
2019-01-15,10825.55,10889.55,1,64,63.9232,2284.452,2977.087,-692.6351
2019-01-16,10924.2,10893.25,1,-30.95,-30.91286,2253.539,2977.087,-723.548
2019-01-17,10903.65,10906.25,-1,-2.6,-2.60312,2250.936,2977.087,-726.1511
2019-01-18,10874.05,10902.2,-1,-28.15,-28.18378,2222.752,2977.087,-754.3349
2019-01-21,10938.8,10965.4,1,26.6,26.56808,2249.32,2977.087,-727.7668
2019-01-22,10916.7,10925.75,-1,-9.05,-9.06086,2240.259,2977.087,-736.8277
2019-01-23,10938.7,10826.75,1,-111.95,-111.8157,2128.444,2977.087,-848.6433
2019-01-24,10807,10860.15,-1,-53.15,-53.21378,2075.23,2977.087,-901.8571
2019-01-25,10926.15,10778.65,1,-147.5,-147.323,1927.907,2977.087,-1049.18
2019-01-28,10744.55,10654.9,-1,89.65,89.75758,2017.664,2977.087,-959.4225
2019-01-29,10665,10632.35,1,-32.65,-32.61082,1985.054,2977.087,-992.0334
2019-01-30,10680.8,10654.3,-1,26.5,26.5318,2011.585,2977.087,-965.5016
2019-01-31,10708.55,10828.9,1,120.35,120.2056,2131.791,2977.087,-845.296
2019-02-01,10882.8,10891.3,1,8.5,8.4898,2140.281,2977.087,-836.8062
2019-02-04,10877.15,10903.95,1,26.8,26.76784,2167.049,2977.087,-810.0383
2019-02-06,11001.05,11061.15,-1,-60.1,-60.17212,2106.877,2977.087,-870.2105
2019-02-07,11104,11074.3,1,-29.7,-29.66436,2077.212,2977.087,-899.8748
2019-02-08,11011.65,10936.35,-1,75.3,75.39036,2152.603,2977.087,-824.4845
2019-02-11,10867.3,10885.9,-1,-18.6,-18.62232,2133.98,2977.087,-843.1068
2019-02-12,10873,10832.8,-1,40.2,40.24824,2174.228,2977.087,-802.8585
2019-02-13,10862.9,10788.5,-1,74.4,74.48928,2248.718,2977.087,-728.3693
2019-02-14,10768.1,10740.15,1,-27.95,-27.91646,2220.801,2977.087,-756.2857
2019-02-15,10710.5,10727.9,-1,-17.4,-17.42088,2203.38,2977.087,-773.7066
2019-02-18,10671.25,10647.4,-1,23.85,23.87862,2227.259,2977.087,-749.828
2019-02-19,10676.45,10604.2,1,-72.25,-72.1633,2155.096,2977.087,-821.9913
2019-02-20,10690.45,10736.5,1,46.05,45.99474,2201.09,2977.087,-775.9965
2019-02-21,10735.75,10785.15,-1,-49.4,-49.45928,2151.631,2977.087,-825.4558
2019-02-25,10802.25,10884.9,-1,-82.65,-82.74918,2068.882,2977.087,-908.205
2019-02-26,10815.3,10835.85,1,20.55,20.52534,2089.407,2977.087,-887.6797
2019-02-27,10910.6,10808.6,1,-102,-101.8776,1987.53,2977.087,-989.5573
2019-02-28,10819.1,10789.55,-1,29.55,29.58546,2017.115,2977.087,-959.9718
2019-03-01,10849.65,10862.6,-1,-12.95,-12.96554,2004.15,2977.087,-972.9373
2019-03-05,10840.85,10986.1,-1,-145.25,-145.4243,1858.725,2977.087,-1118.362
2019-03-06,11059.75,11050.65,1,-9.1,-9.08908,1849.636,2977.087,-1127.451
2019-03-07,11065.8,11057.75,1,-8.05,-8.04034,1841.596,2977.087,-1135.491
2019-03-08,11046.35,11036.65,1,-9.7,-9.68836,1831.908,2977.087,-1145.179
2019-03-13,11317,11339.45,1,22.45,22.42306,1854.331,2977.087,-1122.756
2019-03-18,11523.95,11461.3,1,-62.65,-62.57482,1791.756,2977.087,-1185.331
2019-03-19,11486.95,11534.55,1,47.6,47.54288,1839.299,2977.087,-1137.788
2019-03-20,11515.8,11519.9,-1,-4.1,-4.10492,1835.194,2977.087,-1141.893
2019-03-22,11531.65,11454.45,-1,77.2,77.29264,1912.486,2977.087,-1064.601
2019-03-26,11386.35,11486.65,1,100.3,100.1796,2012.666,2977.087,-964.4209
2019-03-27,11526.75,11449.35,-1,77.4,77.49288,2090.159,2977.087,-886.9281
2019-03-29,11595.05,11621.7,-1,-26.65,-26.68198,2063.477,2977.087,-913.61
2019-04-01,11704.45,11670.2,1,-34.25,-34.2089,2029.268,2977.087,-947.8189
2019-04-02,11685.75,11708.3,1,22.55,22.52294,2051.791,2977.087,-925.296
2019-04-03,11743.15,11640.85,-1,102.3,102.4228,2154.214,2977.087,-822.8732
2019-04-04,11652.35,11591.65,1,-60.7,-60.62716,2093.587,2977.087,-883.5004
2019-04-05,11651.35,11656.15,-1,-4.8,-4.80576,2088.781,2977.087,-888.3062
2019-04-08,11662.65,11602.9,-1,59.75,59.8217,2148.603,2977.087,-828.4845
2019-04-09,11626.7,11674.5,1,47.8,47.74264,2196.345,2977.087,-780.7418
2019-04-10,11679.5,11584.65,1,-94.85,-94.73618,2101.609,2977.087,-875.478
2019-04-11,11584.55,11597.8,-1,-13.25,-13.2659,2088.343,2977.087,-888.7439
2019-04-12,11624.45,11645.35,1,20.9,20.87492,2109.218,2977.087,-867.869
2019-04-15,11654.95,11691.1,-1,-36.15,-36.19338,2073.025,2977.087,-904.0624
2019-04-24,11594.05,11731.95,-1,-137.9,-138.0655,1934.959,2977.087,-1042.128
2019-04-25,11752.2,11634.15,1,-118.05,-117.9083,1817.051,2977.087,-1160.036
2019-04-30,11706.95,11750.4,-1,-43.45,-43.50214,1773.549,2977.087,-1203.538
2019-05-03,11734.85,11706.35,-1,28.5,28.5342,1802.083,2977.087,-1175.004
2019-05-06,11618.35,11597.55,1,-20.8,-20.77504,1781.308,2977.087,-1195.779
2019-05-08,11426.3,11357,-1,69.3,69.38316,1850.691,2977.087,-1126.396
2019-05-09,11316.4,11300,1,-16.4,-16.38032,1834.311,2977.087,-1142.776
2019-05-10,11304.75,11285.75,-1,19,19.0228,1853.333,2977.087,-1123.754
2019-05-13,11246.4,11142.25,-1,104.15,104.275,1957.608,2977.087,-1019.479
2019-05-14,11157.2,11234.7,1,77.5,77.407,2035.015,2977.087,-942.0715
2019-05-15,11238.7,11153.2,-1,85.5,85.6026,2120.618,2977.087,-856.4689
2019-05-16,11175.9,11255.4,1,79.5,79.4046,2200.023,2977.087,-777.0643
2019-05-17,11293.1,11397.7,-1,-104.6,-104.7255,2095.297,2977.087,-881.7899
2019-05-20,11595.95,11825.3,-1,-229.35,-229.6252,1865.672,2977.087,-1111.415
2019-05-21,11821.35,11707.95,-1,113.4,113.5361,1979.208,2977.087,-997.879
2019-05-22,11746.8,11738.35,1,-8.45,-8.43986,1970.768,2977.087,-1006.319
2019-05-23,11976.45,11637.85,1,-338.6,-338.1937,1632.574,2977.087,-1344.513
2019-05-24,11701.15,11839.05,-1,-137.9,-138.0655,1494.509,2977.087,-1482.578
2019-05-28,11928.2,11928.95,-1,-0.75,-0.7509,1493.758,2977.087,-1483.329
2019-05-29,11929.2,11861.55,1,-67.65,-67.56882,1426.189,2977.087,-1550.898
2019-05-30,11888.75,11944.85,1,56.1,56.03268,1482.222,2977.087,-1494.865
2019-05-31,12031.85,11921,1,-110.85,-110.717,1371.505,2977.087,-1605.582
2019-06-03,11976.2,12088.4,1,112.2,112.0654,1483.57,2977.087,-1493.517
2019-06-04,12066.85,12015.05,-1,51.8,51.86216,1535.432,2977.087,-1441.655
2019-06-06,11980.45,11846.15,-1,134.3,134.4612,1669.894,2977.087,-1307.193
2019-06-10,11969.4,11922,1,-47.4,-47.34312,1622.55,2977.087,-1354.536
2019-06-11,11917.9,11964.4,-1,-46.5,-46.5558,1575.995,2977.087,-1401.092
2019-06-13,11869.65,11918.1,-1,-48.45,-48.50814,1527.487,2977.087,-1449.6
2019-06-14,11866.7,11807.05,-1,59.65,59.72158,1587.208,2977.087,-1389.879
2019-06-17,11763.5,11666.65,-1,96.85,96.96622,1684.174,2977.087,-1292.913
2019-06-18,11678.85,11696.05,-1,-17.2,-17.22064,1666.954,2977.087,-1310.133
2019-06-19,11796.45,11697.95,1,-98.5,-98.3818,1568.572,2977.087,-1408.515
2019-06-20,11662.8,11838.15,1,175.35,175.1396,1743.711,2977.087,-1233.375
2019-06-21,11781.9,11724.5,-1,57.4,57.46888,1801.18,2977.087,-1175.907
2019-06-25,11688.15,11796.9,1,108.75,108.6195,1909.8,2977.087,-1067.287
2019-06-26,11825.35,11849.4,1,24.05,24.02114,1933.821,2977.087,-1043.266
2019-06-27,11882.9,11846.45,1,-36.45,-36.40626,1897.415,2977.087,-1079.672
2019-06-28,11828.85,11787.05,-1,41.8,41.85016,1939.265,2977.087,-1037.822
2019-07-01,11869.95,11865.75,1,-4.2,-4.19496,1935.07,2977.087,-1042.017
2019-07-02,11881.25,11912.5,1,31.25,31.2125,1966.282,2977.087,-1010.805
2019-07-03,11929.4,11917.8,1,-11.6,-11.58608,1954.696,2977.087,-1022.391
2019-07-04,11937.75,11949.25,-1,-11.5,-11.5138,1943.183,2977.087,-1033.904
2019-07-08,11680,11559.35,-1,120.65,120.7948,2063.977,2977.087,-913.1096
2019-07-09,11533.6,11563.35,1,29.75,29.7143,2093.692,2977.087,-883.3953
2019-07-10,11529.05,11496.5,-1,32.55,32.58906,2126.281,2977.087,-850.8063
2019-07-12,11581.35,11547.85,-1,33.5,33.5402,2159.821,2977.087,-817.2661
2019-07-15,11580.3,11589.35,-1,-9.05,-9.06086,2150.76,2977.087,-826.3269
2019-07-18,11651.7,11594.05,-1,57.65,57.71918,2208.479,2977.087,-768.6077
2019-07-19,11604.05,11417.1,-1,186.95,187.1743,2395.654,2977.087,-581.4334
2019-07-22,11312.5,11358,-1,-45.5,-45.5546,2350.099,2977.087,-626.988
2019-07-23,11322.05,11326.3,-1,-4.25,-4.2551,2345.844,2977.087,-631.2431
2019-07-24,11288.65,11267.15,-1,21.5,21.5258,2367.37,2977.087,-609.7173
2019-07-25,11331.95,11254.15,1,-77.8,-77.70664,2289.663,2977.087,-687.4239
2019-07-26,11271.7,11284.2,1,12.5,12.485,2302.148,2977.087,-674.9389
2019-07-29,11252.5,11188.75,-1,63.75,63.8265,2365.975,2977.087,-611.1124
2019-07-30,11256.55,11086.5,1,-170.05,-169.8459,2196.129,2977.087,-780.9584
2019-07-31,11008.9,11128.75,-1,-119.85,-119.9938,2076.135,2977.087,-900.9522
2019-08-01,11074.75,11004.35,1,-70.4,-70.31552,2005.819,2977.087,-971.2677
2019-08-02,10907.2,11010.4,1,103.2,103.0762,2108.895,2977.087,-868.1916
2019-08-05,10874.8,10858.4,1,-16.4,-16.38032,2092.515,2977.087,-884.5719
2019-08-06,10933.5,10952.7,1,19.2,19.17696,2111.692,2977.087,-865.3949
